timestamp,temperature,humidity,precipitation,wind_speed
2025-09-05 01:00:00,26.7,92,0.0,9.1
2025-09-05 02:00:00,26.5,93,0.0,8.2
2025-09-05 03:00:00,26.1,95,0.0,6.1
2025-09-05 04:00:00,25.9,97,0.0,5.8
2025-09-05 05:00:00,25.7,97,0.0,6.7
2025-09-05 06:00:00,25.6,98,0.0,6.6
2025-09-05 07:00:00,26.9,94,0.0,7.2
2025-09-05 08:00:00,29.3,84,0.0,8.6
2025-09-05 09:00:00,30.6,72,0.0,8.7
2025-09-05 10:00:00,31.7,65,0.0,8.6
2025-09-05 11:00:00,32.5,62,0.0,8.0
2025-09-05 12:00:00,32.9,60,0.0,9.1
2025-09-05 13:00:00,33.0,60,0.0,9.4
2025-09-05 14:00:00,33.2,61,0.0,7.8
2025-09-05 15:00:00,33.0,63,0.0,8.3
2025-09-05 16:00:00,32.6,65,0.0,9.3
2025-09-05 17:00:00,31.8,70,0.0,8.4
2025-09-05 18:00:00,30.5,77,0.0,7.8
2025-09-05 19:00:00,29.7,81,0.0,11.8
2025-09-05 20:00:00,29.3,82,0.0,11.1
2025-09-05 21:00:00,28.9,85,0.0,9.8
2025-09-05 22:00:00,28.6,86,0.0,10.7
2025-09-05 23:00:00,28.2,86,0.0,8.9
2025-09-06 00:00:00,27.7,88,0.0,8.0
2025-09-06 01:00:00,27.2,90,0.0,5.7
2025-09-06 02:00:00,26.6,93,0.0,4.6
2025-09-06 03:00:00,26.2,95,0.0,3.8
2025-09-06 04:00:00,26.2,95,0.0,1.8
2025-09-06 05:00:00,26.0,97,0.0,3.3
2025-09-06 06:00:00,26.0,97,0.0,3.2
2025-09-06 07:00:00,27.4,92,0.0,4.2
2025-09-06 08:00:00,29.6,82,0.0,4.0
2025-09-06 09:00:00,30.7,78,0.1,3.9
2025-09-06 10:00:00,31.4,75,0.1,4.0
2025-09-06 11:00:00,32.1,71,0.0,3.4
2025-09-06 12:00:00,32.4,66,0.1,1.5
2025-09-06 13:00:00,32.8,63,0.0,1.4
2025-09-06 14:00:00,32.8,62,0.0,4.3
2025-09-06 15:00:00,32.5,64,0.1,5.0
2025-09-06 16:00:00,30.0,77,0.5,12.6
2025-09-06 17:00:00,28.7,85,0.0,6.2
2025-09-06 18:00:00,28.4,86,0.0,4.2
2025-09-06 19:00:00,28.2,87,0.0,5.4
2025-09-06 20:00:00,29.2,84,0.0,8.1
2025-09-06 21:00:00,28.7,85,0.0,7.7
2025-09-06 22:00:00,28.1,85,0.0,7.1
2025-09-06 23:00:00,27.7,87,0.0,6.1
2025-09-07 00:00:00,27.1,90,0.0,4.3
2025-09-07 01:00:00,26.9,92,0.0,2.3
2025-09-07 02:00:00,26.8,93,0.0,0.4
2025-09-07 03:00:00,26.3,96,0.0,1.8
2025-09-07 04:00:00,26.0,98,0.0,3.5
2025-09-07 05:00:00,25.6,99,0.0,3.2
2025-09-07 06:00:00,25.7,99,0.0,4.1
2025-09-07 07:00:00,27.1,93,0.0,2.9
2025-09-07 08:00:00,29.7,81,0.0,4.1
2025-09-07 09:00:00,30.7,70,0.3,4.7
2025-09-07 10:00:00,31.2,67,0.0,4.2
2025-09-07 11:00:00,32.2,61,0.0,2.7
2025-09-07 12:00:00,32.8,57,0.0,0.9
2025-09-07 13:00:00,33.2,56,0.0,1.3
2025-09-07 14:00:00,33.3,55,0.0,0.0
2025-09-07 15:00:00,33.3,54,0.0,1.0
2025-09-07 16:00:00,32.9,56,0.0,3.0
2025-09-07 17:00:00,32.5,60,0.0,2.7
2025-09-07 18:00:00,30.6,71,0.0,4.3
2025-09-07 19:00:00,29.8,72,0.0,6.2
2025-09-07 20:00:00,30.0,71,0.0,6.5
2025-09-07 21:00:00,29.2,73,0.0,5.7
2025-09-07 22:00:00,28.9,74,0.0,6.4
2025-09-07 23:00:00,28.4,77,0.0,6.9
2025-09-08 00:00:00,27.9,80,0.0,7.5
2025-09-08 01:00:00,27.6,81,0.0,7.1
2025-09-08 02:00:00,27.5,81,0.0,8.2
2025-09-08 03:00:00,27.3,82,0.0,7.3
2025-09-08 04:00:00,26.7,85,0.0,3.4
2025-09-08 05:00:00,26.7,85,0.0,0.9
2025-09-08 06:00:00,26.4,88,0.0,0.6
2025-09-08 07:00:00,27.7,84,0.0,4.4
2025-09-08 08:00:00,29.5,79,0.1,5.6
2025-09-08 09:00:00,31.1,72,0.0,3.6
2025-09-08 10:00:00,32.8,64,0.0,2.7
2025-09-08 11:00:00,33.5,59,0.1,3.1
2025-09-08 12:00:00,33.8,58,0.1,4.4
2025-09-08 13:00:00,34.2,57,0.0,3.5
2025-09-08 14:00:00,34.3,57,0.0,1.7
2025-09-08 15:00:00,34.2,57,0.0,2.4
2025-09-08 16:00:00,34.2,56,0.0,4.3
2025-09-08 17:00:00,33.3,62,0.0,6.0
2025-09-08 18:00:00,31.7,70,0.0,8.0
2025-09-08 19:00:00,31.1,73,0.0,7.5
2025-09-08 20:00:00,30.3,77,0.0,14.0
2025-09-08 21:00:00,29.6,80,0.0,13.9
2025-09-08 22:00:00,29.2,80,0.0,13.1
2025-09-08 23:00:00,28.9,80,0.0,11.6
2025-09-09 00:00:00,28.5,82,0.0,11.7
2025-09-09 01:00:00,28.2,84,0.0,9.7
2025-09-09 02:00:00,27.8,87,0.0,8.1
2025-09-09 03:00:00,27.4,89,0.0,7.1
2025-09-09 04:00:00,27.3,90,0.0,6.6
2025-09-09 05:00:00,27.0,93,0.0,3.7
2025-09-09 06:00:00,27.0,93,0.0,3.3
2025-09-09 07:00:00,27.6,91,0.0,3.9
2025-09-09 08:00:00,29.4,85,0.0,3.8
2025-09-09 09:00:00,30.1,81,0.1,1.8
2025-09-09 10:00:00,30.6,80,0.1,1.8
2025-09-09 11:00:00,31.5,77,0.0,1.7
2025-09-09 12:00:00,31.9,75,0.1,3.2
2025-09-09 13:00:00,30.5,77,0.4,4.5
2025-09-09 14:00:00,31.0,75,0.0,3.4
2025-09-09 15:00:00,31.5,73,0.0,4.4
2025-09-09 16:00:00,27.4,87,2.3,11.1
2025-09-09 17:00:00,27.2,88,0.0,8.1
2025-09-09 18:00:00,27.0,90,0.2,5.2
2025-09-09 19:00:00,26.7,93,0.1,4.4
2025-09-09 20:00:00,26.4,95,0.0,2.8
2025-09-09 21:00:00,26.5,94,0.0,1.8
2025-09-09 22:00:00,26.4,95,0.0,3.5
2025-09-09 23:00:00,26.2,97,0.0,3.1
2025-09-10 00:00:00,26.3,95,0.0,5.2
2025-09-10 01:00:00,26.2,95,0.0,4.6
2025-09-10 02:00:00,25.9,96,0.0,2.1
2025-09-10 03:00:00,25.9,96,0.0,2.1
2025-09-10 04:00:00,25.8,96,0.0,2.9
2025-09-10 05:00:00,25.6,98,0.0,3.6
2025-09-10 06:00:00,25.5,98,0.0,2.2
2025-09-10 07:00:00,26.7,93,0.0,4.5
2025-09-10 08:00:00,27.8,87,0.1,5.5
2025-09-10 09:00:00,28.7,83,0.2,5.9
2025-09-10 10:00:00,29.8,80,0.2,6.4
2025-09-10 11:00:00,30.7,76,0.2,4.5
2025-09-10 12:00:00,31.3,73,0.2,6.9
2025-09-10 13:00:00,29.6,81,0.8,6.1
2025-09-10 14:00:00,30.6,79,0.4,5.4
2025-09-10 15:00:00,31.0,77,0.4,4.7
2025-09-10 16:00:00,30.9,77,3.1,6.1
2025-09-10 17:00:00,30.1,77,3.9,3.1
2025-09-10 18:00:00,28.9,86,0.0,0.5
2025-09-10 19:00:00,28.2,88,0.0,0.4
2025-09-10 20:00:00,26.9,94,0.3,3.2
2025-09-10 21:00:00,26.7,96,0.1,3.6
2025-09-10 22:00:00,27.0,94,0.0,6.6
2025-09-10 23:00:00,27.0,94,0.0,6.9
2025-09-11 00:00:00,26.4,94,3.9,10.0
2025-09-11 01:00:00,25.9,95,1.0,8.3
2025-09-11 02:00:00,25.3,97,5.3,4.4
2025-09-11 03:00:00,25.3,95,0.1,7.9
2025-09-11 04:00:00,25.1,96,0.1,8.6
2025-09-11 05:00:00,25.0,96,0.1,6.5
2025-09-11 06:00:00,25.0,96,0.1,7.0
2025-09-11 07:00:00,25.7,92,0.1,8.9
2025-09-11 08:00:00,26.0,93,1.5,8.1
2025-09-11 09:00:00,27.6,86,0.1,8.5
2025-09-11 10:00:00,29.1,82,0.2,8.9
2025-09-11 11:00:00,30.8,75,0.2,8.1
2025-09-11 12:00:00,29.1,80,3.6,11.9
2025-09-11 13:00:00,26.6,89,6.5,4.5
2025-09-11 14:00:00,27.7,88,0.9,5.2
2025-09-11 15:00:00,29.7,78,0.3,10.3
2025-09-11 16:00:00,30.2,77,0.0,8.9
2025-09-11 17:00:00,29.9,79,0.1,9.7
2025-09-11 18:00:00,28.3,84,0.2,8.4
2025-09-11 19:00:00,27.7,88,0.0,9.0
2025-09-11 20:00:00,27.2,91,0.0,9.7
2025-09-11 21:00:00,26.8,92,0.0,8.7
2025-09-11 22:00:00,26.1,94,0.2,6.3
2025-09-11 23:00:00,26.0,93,0.1,5.5
2025-09-12 00:00:00,25.7,94,0.2,8.4
2025-09-12 01:00:00,25.4,96,0.0,9.0
2025-09-12 02:00:00,25.2,97,0.0,7.4
2025-09-12 03:00:00,25.0,98,0.1,6.5
2025-09-12 04:00:00,25.0,98,0.0,7.4
2025-09-12 05:00:00,25.0,97,0.0,7.2
2025-09-12 06:00:00,24.9,98,0.0,7.0
2025-09-12 07:00:00,25.8,94,0.0,9.8
2025-09-12 08:00:00,27.0,88,0.1,10.1
2025-09-12 09:00:00,28.3,81,0.1,14.5
2025-09-12 10:00:00,29.6,78,0.1,12.0
2025-09-12 11:00:00,30.5,77,0.2,11.0
2025-09-12 12:00:00,31.1,75,0.2,12.2
2025-09-12 13:00:00,31.1,75,0.2,11.9
2025-09-12 14:00:00,28.0,86,2.0,16.0
2025-09-12 15:00:00,29.1,82,0.2,9.4
2025-09-12 16:00:00,30.0,79,0.1,9.1
2025-09-12 17:00:00,26.0,90,6.1,14.0
2025-09-12 18:00:00,25.8,93,0.1,5.6
2025-09-12 19:00:00,25.9,95,0.0,6.9
2025-09-12 20:00:00,26.0,92,0.0,5.2
2025-09-12 21:00:00,26.0,93,0.0,4.7
2025-09-12 22:00:00,25.8,95,0.0,4.0
2025-09-12 23:00:00,25.7,96,0.0,3.6
2025-09-13 00:00:00,25.8,96,0.0,4.6
2025-09-13 01:00:00,25.6,96,0.1,4.6
2025-09-13 02:00:00,25.4,97,0.0,4.0
2025-09-13 03:00:00,25.3,98,0.0,6.0
2025-09-13 04:00:00,25.1,99,0.0,4.8
2025-09-13 05:00:00,25.0,99,0.0,4.3
2025-09-13 06:00:00,24.9,99,0.0,3.4
2025-09-13 07:00:00,26.3,96,0.0,5.9
2025-09-13 08:00:00,28.3,88,0.0,7.8
2025-09-13 09:00:00,29.5,78,0.2,12.2
2025-09-13 10:00:00,30.4,74,0.1,10.1
2025-09-13 11:00:00,31.1,69,0.0,9.6
2025-09-13 12:00:00,31.7,66,0.0,10.6
2025-09-13 13:00:00,32.0,64,0.0,10.4
2025-09-13 14:00:00,32.0,64,0.0,11.7
2025-09-13 15:00:00,32.0,65,0.0,12.0
2025-09-13 16:00:00,31.7,65,0.0,11.5
2025-09-13 17:00:00,30.3,74,0.0,10.5
2025-09-13 18:00:00,29.0,80,0.0,8.9
2025-09-13 19:00:00,28.4,83,0.0,9.8
2025-09-13 20:00:00,28.6,82,0.0,8.2
2025-09-13 21:00:00,28.1,80,0.0,8.2
2025-09-13 22:00:00,27.3,83,0.0,7.3
2025-09-13 23:00:00,26.8,87,0.0,6.6
2025-09-14 00:00:00,26.3,91,0.0,5.4
2025-09-14 01:00:00,25.8,94,0.0,4.4
2025-09-14 02:00:00,25.6,94,0.0,3.2
2025-09-14 03:00:00,25.4,96,0.0,2.8
2025-09-14 04:00:00,25.0,98,0.1,3.1
2025-09-14 05:00:00,25.3,97,0.0,5.6
2025-09-14 06:00:00,25.1,97,0.1,8.4
2025-09-14 07:00:00,26.1,94,0.2,7.9
2025-09-14 08:00:00,28.4,84,0.0,6.3
2025-09-14 09:00:00,29.8,74,0.1,7.5
2025-09-14 10:00:00,30.7,70,0.0,6.8
2025-09-14 11:00:00,31.2,68,0.0,6.6
2025-09-14 12:00:00,29.3,77,2.5,10.2
2025-09-14 13:00:00,30.3,72,0.1,6.0
2025-09-14 14:00:00,31.1,67,0.0,8.0
2025-09-14 15:00:00,30.5,71,0.2,9.4
2025-09-14 16:00:00,30.1,74,0.0,9.7
2025-09-14 17:00:00,29.5,76,0.0,8.5
2025-09-14 18:00:00,28.7,81,0.0,7.1
2025-09-14 19:00:00,27.8,86,0.0,5.9
2025-09-14 20:00:00,27.4,87,0.0,9.0
2025-09-14 21:00:00,27.2,89,0.0,6.9
2025-09-14 22:00:00,27.0,91,0.0,6.6
2025-09-14 23:00:00,26.9,92,0.0,6.5
2025-09-15 00:00:00,26.6,94,0.0,5.7
2025-09-15 01:00:00,26.3,96,0.0,5.1
2025-09-15 02:00:00,25.4,92,1.3,10.3
2025-09-15 03:00:00,25.2,92,0.0,6.4
2025-09-15 04:00:00,25.0,93,0.2,4.4
2025-09-15 05:00:00,24.6,97,0.0,7.3
2025-09-15 06:00:00,24.5,97,0.0,4.5
2025-09-15 07:00:00,24.9,95,0.0,9.0
2025-09-15 08:00:00,27.9,87,0.1,7.7
2025-09-15 09:00:00,29.0,82,0.1,5.0
2025-09-15 10:00:00,30.1,75,0.1,3.1
2025-09-15 11:00:00,30.3,72,0.3,5.5
2025-09-15 12:00:00,26.7,87,2.4,10.1
2025-09-15 13:00:00,28.2,79,0.2,11.6
2025-09-15 14:00:00,28.9,77,0.1,8.5
2025-09-15 15:00:00,29.7,72,0.1,8.9
2025-09-15 16:00:00,29.6,72,0.0,10.9
2025-09-15 17:00:00,29.0,74,0.0,9.9
2025-09-15 18:00:00,27.6,82,0.0,9.9
2025-09-15 19:00:00,26.8,88,0.0,8.5
2025-09-15 20:00:00,26.9,88,0.0,4.8
2025-09-15 21:00:00,26.7,89,0.0,4.9
2025-09-15 22:00:00,26.3,90,0.0,4.7
2025-09-15 23:00:00,26.0,91,0.0,4.7
2025-09-16 00:00:00,25.3,92,3.3,2.5
2025-09-16 01:00:00,24.7,94,6.6,2.3
2025-09-16 02:00:00,24.6,96,1.1,2.5
2025-09-16 03:00:00,24.3,98,0.0,3.4
2025-09-16 04:00:00,24.2,99,0.0,4.6
2025-09-16 05:00:00,24.1,98,0.0,5.0
2025-09-16 06:00:00,24.1,98,0.0,6.6
2025-09-16 07:00:00,25.0,94,0.0,6.0
2025-09-16 08:00:00,26.9,88,0.0,4.3
2025-09-16 09:00:00,28.2,81,0.0,3.2
2025-09-16 10:00:00,29.5,76,0.0,1.3
2025-09-16 11:00:00,30.3,70,0.1,3.8
2025-09-16 12:00:00,30.8,68,0.2,2.3
2025-09-16 13:00:00,31.2,67,0.1,1.2
2025-09-16 14:00:00,31.2,67,0.0,2.7
2025-09-16 15:00:00,31.6,65,0.0,3.0
2025-09-16 16:00:00,31.2,66,0.0,4.0
2025-09-16 17:00:00,30.8,69,0.0,5.0
2025-09-16 18:00:00,29.4,76,0.0,7.3
2025-09-16 19:00:00,28.6,79,0.0,10.3
2025-09-16 20:00:00,28.0,79,0.0,11.0
2025-09-16 21:00:00,27.3,83,0.0,9.3
2025-09-16 22:00:00,26.9,86,0.0,7.7
2025-09-16 23:00:00,26.7,87,0.0,7.5
2025-09-17 00:00:00,26.4,89,0.0,5.2
2025-09-17 01:00:00,26.0,92,0.0,2.2
2025-09-17 02:00:00,25.9,93,0.0,0.2
2025-09-17 03:00:00,25.3,96,0.0,2.0
2025-09-17 04:00:00,24.8,97,1.3,5.3
2025-09-17 05:00:00,24.5,97,0.6,7.5
2025-09-17 06:00:00,24.5,98,0.6,8.4
2025-09-17 07:00:00,25.1,94,0.0,6.9
2025-09-17 08:00:00,28.5,80,0.0,5.0
2025-09-17 09:00:00,29.5,74,0.1,4.4
2025-09-17 10:00:00,30.1,72,0.1,4.5
2025-09-17 11:00:00,31.0,69,0.1,5.4
2025-09-17 12:00:00,31.3,68,0.1,6.4
2025-09-17 13:00:00,31.8,66,0.1,6.4
2025-09-17 14:00:00,25.6,93,6.0,15.6
2025-09-17 15:00:00,26.1,89,0.3,6.8
2025-09-17 16:00:00,26.9,87,0.1,6.0
2025-09-17 17:00:00,27.0,85,0.1,9.6
2025-09-17 18:00:00,26.3,91,0.0,3.3
2025-09-17 19:00:00,26.3,91,0.0,1.3
2025-09-17 20:00:00,26.6,90,0.0,2.2
2025-09-17 21:00:00,26.7,90,0.0,0.4
2025-09-17 22:00:00,25.9,93,0.1,6.5
2025-09-17 23:00:00,25.3,94,0.1,3.7
2025-09-18 00:00:00,24.9,97,0.0,2.7
2025-09-18 01:00:00,24.7,99,0.0,4.8
2025-09-18 02:00:00,24.2,96,1.3,5.3
2025-09-18 03:00:00,24.1,99,5.9,1.0
2025-09-18 04:00:00,23.7,100,1.1,6.8
2025-09-18 05:00:00,23.9,98,1.2,6.4
2025-09-18 06:00:00,23.7,99,0.7,6.1
2025-09-18 07:00:00,23.8,98,4.2,6.7
2025-09-18 08:00:00,25.7,92,0.2,4.3
2025-09-18 09:00:00,27.7,84,0.0,5.5
2025-09-18 10:00:00,29.0,78,0.1,4.3
2025-09-18 11:00:00,30.2,71,0.1,4.3
2025-09-18 12:00:00,29.8,72,0.2,4.8
2025-09-18 13:00:00,29.7,73,0.7,11.1
2025-09-18 14:00:00,27.8,82,0.5,8.7
2025-09-18 15:00:00,28.5,79,0.0,5.9
2025-09-18 16:00:00,28.5,80,0.1,6.3
2025-09-18 17:00:00,28.3,81,0.0,2.8
2025-09-18 18:00:00,27.2,89,0.0,2.8
2025-09-18 19:00:00,26.7,92,0.0,4.0
2025-09-18 20:00:00,26.8,90,0.0,0.6
2025-09-18 21:00:00,26.7,90,0.0,1.0
2025-09-18 22:00:00,26.2,94,0.0,3.1
2025-09-18 23:00:00,25.9,95,0.0,3.6
2025-09-19 00:00:00,25.8,96,0.0,5.3
2025-09-19 01:00:00,25.6,96,0.0,5.6
2025-09-19 02:00:00,25.0,98,0.0,0.6
2025-09-19 03:00:00,24.6,98,2.8,2.4
2025-09-19 04:00:00,23.9,99,4.3,9.1
2025-09-19 05:00:00,24.1,98,2.7,3.9
2025-09-19 06:00:00,24.1,98,0.0,4.3
2025-09-19 07:00:00,25.0,96,0.0,4.5
2025-09-19 08:00:00,27.5,87,0.0,6.5
2025-09-19 09:00:00,28.7,79,0.2,4.2
2025-09-19 10:00:00,29.7,73,0.3,2.9
2025-09-19 11:00:00,30.5,69,0.1,0.9
2025-09-19 12:00:00,31.3,65,0.0,2.6
2025-09-19 13:00:00,31.8,63,0.0,4.1
2025-09-19 14:00:00,31.9,62,0.0,6.4
2025-09-19 15:00:00,31.4,65,0.1,8.6
2025-09-19 16:00:00,30.0,72,0.1,10.9
2025-09-19 17:00:00,28.4,81,0.2,8.2
2025-09-19 18:00:00,27.5,88,0.0,3.2
2025-09-19 19:00:00,27.4,88,0.0,3.6
2025-09-19 20:00:00,27.0,90,0.0,3.7
2025-09-19 21:00:00,26.8,91,0.0,4.1
2025-09-19 22:00:00,26.5,93,0.0,4.3
2025-09-19 23:00:00,26.4,93,0.0,4.2
2025-09-20 00:00:00,26.4,92,0.0,2.2
2025-09-20 01:00:00,26.0,93,0.0,3.8
2025-09-20 02:00:00,25.9,93,0.0,4.0
2025-09-20 03:00:00,25.9,93,0.0,1.8
2025-09-20 04:00:00,25.8,94,0.0,0.4
2025-09-20 05:00:00,25.2,97,0.0,2.3
2025-09-20 06:00:00,25.1,98,0.0,3.5
2025-09-20 07:00:00,26.6,93,0.0,4.2
2025-09-20 08:00:00,29.1,84,0.0,4.0
2025-09-20 09:00:00,30.5,72,0.0,2.2
2025-09-20 10:00:00,31.7,64,0.0,1.3
2025-09-20 11:00:00,32.5,59,0.0,2.4
2025-09-20 12:00:00,33.0,56,0.0,3.1
2025-09-20 13:00:00,33.4,56,0.0,3.5
2025-09-20 14:00:00,33.5,56,0.0,3.2
2025-09-20 15:00:00,33.3,57,0.0,4.8
2025-09-20 16:00:00,32.9,59,0.0,5.4
2025-09-20 17:00:00,32.0,66,0.0,6.0
2025-09-20 18:00:00,30.2,73,0.0,5.2
2025-09-20 19:00:00,29.5,77,0.0,5.9
2025-09-20 20:00:00,29.9,74,0.0,9.0
2025-09-20 21:00:00,29.5,76,0.0,11.7
2025-09-20 22:00:00,28.9,79,0.0,10.3
2025-09-20 23:00:00,28.4,81,0.0,10.2
2025-09-21 00:00:00,28.1,83,0.0,8.7
2025-09-21 01:00:00,27.4,86,0.0,5.4
2025-09-21 02:00:00,27.0,89,0.0,5.1
2025-09-21 03:00:00,26.5,93,0.0,4.0
2025-09-21 04:00:00,26.3,94,0.0,7.5
2025-09-21 05:00:00,26.2,95,0.0,8.0
2025-09-21 06:00:00,26.3,94,0.0,8.8
2025-09-21 07:00:00,27.0,88,0.0,10.0
2025-09-21 08:00:00,30.0,80,0.0,7.4
2025-09-21 09:00:00,31.2,73,0.0,9.6
2025-09-21 10:00:00,31.9,70,0.1,9.3
2025-09-21 11:00:00,32.5,67,0.1,8.1
2025-09-21 12:00:00,32.9,64,0.1,7.6
2025-09-21 13:00:00,33.0,64,0.0,10.5
2025-09-21 14:00:00,31.0,71,0.6,10.2
2025-09-21 15:00:00,30.5,75,0.1,6.9
2025-09-21 16:00:00,30.7,74,0.0,6.8
2025-09-21 17:00:00,28.6,81,2.9,8.1
2025-09-21 18:00:00,26.9,89,0.1,11.2
2025-09-21 19:00:00,26.4,92,0.0,5.4
2025-09-21 20:00:00,28.0,84,0.0,8.0
2025-09-21 21:00:00,27.5,87,0.0,7.4
2025-09-21 22:00:00,27.1,90,0.0,4.8
2025-09-21 23:00:00,27.0,90,0.0,6.0
2025-09-22 00:00:00,25.7,91,2.1,8.8
2025-09-22 01:00:00,25.5,93,1.1,5.7
2025-09-22 02:00:00,24.9,97,1.2,5.8
2025-09-22 03:00:00,24.5,98,1.7,7.1
2025-09-22 04:00:00,24.3,98,0.4,7.4
2025-09-22 05:00:00,24.5,96,0.2,6.6
2025-09-22 06:00:00,24.5,97,0.3,5.8
2025-09-22 07:00:00,25.0,94,0.2,8.9
2025-09-22 08:00:00,27.0,84,0.0,10.7
2025-09-22 09:00:00,27.6,81,0.0,9.3
2025-09-22 10:00:00,27.8,79,0.0,8.7
2025-09-22 11:00:00,28.3,76,0.1,9.4
2025-09-22 12:00:00,28.9,74,0.0,9.7
2025-09-22 13:00:00,29.9,70,0.1,7.0
2025-09-22 14:00:00,30.0,71,0.1,4.7
2025-09-22 15:00:00,30.1,71,0.0,6.1
2025-09-22 16:00:00,27.5,85,1.8,8.1
2025-09-22 17:00:00,27.6,85,0.0,1.8
2025-09-22 18:00:00,27.0,90,0.0,1.4
2025-09-22 19:00:00,26.6,92,0.0,3.1
2025-09-22 20:00:00,27.1,87,0.2,3.5
2025-09-22 21:00:00,26.4,90,0.1,2.9
2025-09-22 22:00:00,25.6,94,3.5,2.1
2025-09-22 23:00:00,25.2,95,1.3,4.7
2025-09-23 00:00:00,25.2,95,0.1,6.6
2025-09-23 01:00:00,24.9,98,0.1,6.6
2025-09-23 02:00:00,24.8,98,0.1,7.6
2025-09-23 03:00:00,24.7,97,0.0,10.5
2025-09-23 04:00:00,24.4,97,0.0,10.9
2025-09-23 05:00:00,24.2,97,0.0,9.5
2025-09-23 06:00:00,24.2,97,0.0,8.9
2025-09-23 07:00:00,25.1,94,0.0,6.9
2025-09-23 08:00:00,27.5,81,0.0,8.2
2025-09-23 09:00:00,28.7,72,0.1,8.8
2025-09-23 10:00:00,29.7,68,0.0,8.4
2025-09-23 11:00:00,30.4,65,0.1,8.0
2025-09-23 12:00:00,31.0,62,0.1,8.9
2025-09-23 13:00:00,31.7,60,0.1,8.7
2025-09-23 14:00:00,31.8,60,0.0,9.0
2025-09-23 15:00:00,31.6,61,0.0,8.3
2025-09-23 16:00:00,31.3,61,0.0,8.0
2025-09-23 17:00:00,30.6,66,0.0,6.5
2025-09-23 18:00:00,28.9,73,0.1,6.4
2025-09-23 19:00:00,28.2,81,0.0,2.4
2025-09-23 20:00:00,27.6,83,0.0,4.4
2025-09-23 21:00:00,27.3,87,0.0,4.7
2025-09-23 22:00:00,27.0,89,0.0,5.0
2025-09-23 23:00:00,26.8,89,0.0,7.8
2025-09-24 00:00:00,26.6,89,0.0,12.3
2025-09-24 01:00:00,26.2,89,0.0,14.2
2025-09-24 02:00:00,25.7,90,0.0,14.2
2025-09-24 03:00:00,25.4,91,0.0,12.8
2025-09-24 04:00:00,25.1,92,0.0,10.4
2025-09-24 05:00:00,24.9,92,0.0,8.8
2025-09-24 06:00:00,24.8,91,0.0,10.1
2025-09-24 07:00:00,25.7,89,0.0,10.3
2025-09-24 08:00:00,28.5,81,0.0,9.8
2025-09-24 09:00:00,30.0,73,0.0,12.0
2025-09-24 10:00:00,31.0,59,0.1,17.5
2025-09-24 11:00:00,31.8,54,0.0,18.4
2025-09-24 12:00:00,32.6,51,0.0,21.7
2025-09-24 13:00:00,31.8,56,0.0,17.9
2025-09-24 14:00:00,32.9,52,0.1,19.0
2025-09-24 15:00:00,33.2,51,0.0,17.8
2025-09-24 16:00:00,32.8,55,0.0,12.2
2025-09-24 17:00:00,31.6,62,0.0,7.6
2025-09-24 18:00:00,30.0,66,0.0,6.8
2025-09-24 19:00:00,29.9,61,0.0,8.3
2025-09-24 20:00:00,28.6,66,0.0,7.7
2025-09-24 21:00:00,28.1,70,0.0,9.0
2025-09-24 22:00:00,28.0,72,0.0,8.6
2025-09-24 23:00:00,27.5,75,0.0,7.1
2025-09-25 00:00:00,26.8,80,0.0,7.0
2025-09-25 01:00:00,26.7,82,0.0,7.4
2025-09-25 02:00:00,26.2,83,0.0,8.4
2025-09-25 03:00:00,26.3,78,0.0,8.4
2025-09-25 04:00:00,26.4,74,0.0,8.8
2025-09-25 05:00:00,26.1,77,0.1,6.0
2025-09-25 06:00:00,25.0,84,1.3,12.2
2025-09-25 07:00:00,24.1,88,3.2,21.3
2025-09-25 08:00:00,25.3,88,2.7,12.9
2025-09-25 09:00:00,25.3,89,3.1,13.8
2025-09-25 10:00:00,25.2,89,3.0,13.1
2025-09-25 11:00:00,25.1,90,1.6,13.0
2025-09-25 12:00:00,26.3,83,1.1,16.0
2025-09-25 13:00:00,26.1,85,0.9,13.6
2025-09-25 14:00:00,27.3,79,0.1,15.9
2025-09-25 15:00:00,27.8,74,0.0,14.9
2025-09-25 16:00:00,27.3,72,0.1,10.9
2025-09-25 17:00:00,26.4,79,0.2,6.5
2025-09-25 18:00:00,25.9,82,0.0,6.7
2025-09-25 19:00:00,25.6,84,0.0,5.4
2025-09-25 20:00:00,25.0,86,0.0,9.3
2025-09-25 21:00:00,25.0,88,0.0,8.6
2025-09-25 22:00:00,24.9,90,0.0,7.9
2025-09-25 23:00:00,24.8,90,0.0,6.5
2025-09-26 00:00:00,24.6,90,0.0,6.3
2025-09-26 01:00:00,24.1,92,0.0,6.5
2025-09-26 02:00:00,24.0,91,0.0,8.4
2025-09-26 03:00:00,23.9,91,0.0,9.2
2025-09-26 04:00:00,23.9,91,0.0,7.2
2025-09-26 05:00:00,23.7,92,0.0,5.8
2025-09-26 06:00:00,23.8,93,0.0,6.2
2025-09-26 07:00:00,24.4,91,0.0,5.9
2025-09-26 08:00:00,25.4,87,0.0,7.4
2025-09-26 09:00:00,26.1,83,0.0,7.8
2025-09-26 10:00:00,26.8,81,0.1,6.5
2025-09-26 11:00:00,27.9,79,0.0,6.2
2025-09-26 12:00:00,29.1,75,0.0,4.8
2025-09-26 13:00:00,27.9,80,5.2,7.7
